Finding_ID,Title,Description,Risk_Level,Category,CVSS_Score,Evidence,Mitigation,Status,Created_Date,Assigned_To
69120ef1bb4f4be5ac4c1fdb,Unquoted Service Path: CscService,Service CscService has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fdc,Unquoted Service Path: DcomLaunch,Service DcomLaunch has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fdd,Unquoted Service Path: dcsvc,Service dcsvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fde,Unquoted Service Path: defragsvc,Service defragsvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k defragsvc,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k defragsvc""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fdf,Unquoted Service Path: DeviceAssociationService,Service DeviceAssociationService has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fe0,Unquoted Service Path: DeviceInstall,Service DeviceInstall has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fe1,Unquoted Service Path: DevQueryBroker,Service DevQueryBroker has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fe2,Unquoted Service Path: Dhcp,Service Dhcp has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fe3,Unquoted Service Path: diagsvc,Service diagsvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k diagnostics,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k diagnostics""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fe4,Unquoted Service Path: DiagTrack,Service DiagTrack has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k utcsvc -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k utcsvc -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fe5,Unquoted Service Path: DialogBlockingService,Service DialogBlockingService has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k DialogBlockingService,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k DialogBlockingService""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fe6,Unquoted Service Path: DispBrokerDesktopSvc,Service DispBrokerDesktopSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalService -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalService -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fe7,Unquoted Service Path: DisplayEnhancementService,Service DisplayEnhancementService has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fe8,Unquoted Service Path: DmEnrollmentSvc,Service DmEnrollmentSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fe9,Unquoted Service Path: dmwappushservice,Service dmwappushservice has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fea,Unquoted Service Path: Dnscache,Service Dnscache has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k NetworkService -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k NetworkService -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1feb,Unquoted Service Path: DoSvc,Service DoSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k NetworkService -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k NetworkService -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fec,Unquoted Service Path: dot3svc,Service dot3svc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fed,Unquoted Service Path: DPS,Service DPS has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fee,Unquoted Service Path: DsmSvc,Service DsmSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fef,Unquoted Service Path: DsSvc,Service DsSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1ff0,Unquoted Service Path: DusmSvc,Service DusmSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s DusmSvc,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s DusmSvc""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1ff1,Unquoted Service Path: EapHost,Service EapHost has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1ff2,Unquoted Service Path: embeddedmode,Service embeddedmode has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1ff3,Unquoted Service Path: EntAppSvc,Service EntAppSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k appmodelRedirectionGuard -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k appmodelRedirectionGuard -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1ff4,Unquoted Service Path: EventLog,Service EventLog has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1ff5,Unquoted Service Path: EventSystem,Service EventSystem has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalService -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalService -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1ff6,Unquoted Service Path: fdPHost,Service fdPHost has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalService -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalService -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1ff7,Unquoted Service Path: FDResPub,Service FDResPub has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1ff8,Unquoted Service Path: fhsvc,Service fhsvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1ff9,Unquoted Service Path: FontCache,Service FontCache has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalService -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalService -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1ffa,Unquoted Service Path: FrameServer,Service FrameServer has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k Camera,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k Camera""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1ffb,Unquoted Service Path: FrameServerMonitor,Service FrameServerMonitor has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k CameraMonitor,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k CameraMonitor""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1ffc,Unquoted Service Path: gpsvc,Service gpsvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k GPSvcGroup,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k GPSvcGroup""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1ffd,Unquoted Service Path: GraphicsPerfSvc,Service GraphicsPerfSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k GraphicsPerfSvcGroup,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k GraphicsPerfSvcGroup""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1ffe,Unquoted Service Path: hidserv,Service hidserv has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c1fff,Unquoted Service Path: hpatchmon,Service hpatchmon has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2000,Unquoted Service Path: HvHost,Service HvHost has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2001,Unquoted Service Path: icssvc,Service icssvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2002,Unquoted Service Path: IKEEXT,Service IKEEXT has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2003,Unquoted Service Path: InstallService,Service InstallService has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2004,Unquoted Service Path: InventorySvc,Service InventorySvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k InvSvcGroup -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k InvSvcGroup -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2005,Unquoted Service Path: iphlpsvc,Service iphlpsvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k NetSvcs -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k NetSvcs -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2006,Unquoted Service Path: IpxlatCfgSvc,Service IpxlatCfgSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2007,Unquoted Service Path: KtmRm,Service KtmRm has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k NetworkServiceAndNoImpersonation -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k NetworkServiceAndNoImpersonation -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2008,Unquoted Service Path: LanmanServer,Service LanmanServer has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2009,Unquoted Service Path: LanmanWorkstation,Service LanmanWorkstation has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k NetworkService -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k NetworkService -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c200a,Unquoted Service Path: lfsvc,Service lfsvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c200b,Unquoted Service Path: LicenseManager,Service LicenseManager has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalService -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalService -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c200c,Unquoted Service Path: lltdsvc,Service lltdsvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalService -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalService -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c200d,Unquoted Service Path: lmhosts,Service lmhosts has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c200e,Unquoted Service Path: LxpSvc,Service LxpSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k netsvcs,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k netsvcs""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c200f,Unquoted Service Path: MapsBroker,Service MapsBroker has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k NetworkService -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k NetworkService -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2010,Unquoted Service Path: McmSvc,Service McmSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k McmSvc -p -s McmSvc,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k McmSvc -p -s McmSvc""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2011,Unquoted Service Path: McpManagementService,Service McpManagementService has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k McpManagementServiceGroup,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k McpManagementServiceGroup""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2012,Unquoted Service Path: mpssvc,Service mpssvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2013,Unquoted Service Path: MSiSCSI,Service MSiSCSI has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2014,Unquoted Service Path: msiserver,Service msiserver has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\msiexec.exe /V,"Add quotes to service path: ""C:\WINDOWS\system32\msiexec.exe /V""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2015,Unquoted Service Path: MsKeyboardFilter,Service MsKeyboardFilter has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2016,Unquoted Service Path: NaturalAuthentication,Service NaturalAuthentication has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2017,Unquoted Service Path: NcaSvc,Service NcaSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k NetSvcs -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k NetSvcs -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2018,Unquoted Service Path: NcbService,Service NcbService has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2019,Unquoted Service Path: NcdAutoSetup,Service NcdAutoSetup has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c201a,Unquoted Service Path: Netman,Service Netman has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c201b,Unquoted Service Path: netprofm,Service netprofm has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k netprofm -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k netprofm -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c201c,Unquoted Service Path: NgcCtnrSvc,Service NgcCtnrSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c201d,Unquoted Service Path: NgcSvc,Service NgcSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c201e,Unquoted Service Path: NlaSvc,Service NlaSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k netprofm -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k netprofm -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c201f,Unquoted Service Path: nsi,Service nsi has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalService -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalService -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2020,Unquoted Service Path: PcaSvc,Service PcaSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2021,Unquoted Service Path: PCManager,Service PCManager has unquoted path with spaces,medium,service_vulnerability,5.0,"Path: Service Store ""C:\Program Files\WindowsApps\Microsoft.MicrosoftPCManager_3.18.5.0_x64__8wekyb3d8bbwe\PCManager\MSPCManagerService.exe""","Add quotes to service path: ""Service Store ""C:\Program Files\WindowsApps\Microsoft.MicrosoftPCManager_3.18.5.0_x64__8wekyb3d8bbwe\PCManager\MSPCManagerService.exe""""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2022,Unquoted Service Path: PeerDistSvc,Service PeerDistSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k PeerDist,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k PeerDist""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2023,Unquoted Service Path: PhoneSvc,Service PhoneSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalService -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalService -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2024,Unquoted Service Path: pla,Service pla has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2025,Unquoted Service Path: PlugPlay,Service PlugPlay has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p""",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
